site_id,SRR1740054,SRR1740055,SRR1740056,SRR1740057,SRR1740082,SRR1740083,SRR1740084,SRR1740085
16:29669624:+,,0.1810812415662868,0.1810759037294561,,,,,
16:29669981:+,0.1201010730420988,,0.1200901216004961,0.1200926614908361,,0.1200979308191639,0.1200945980262023,0.1200877277221627
16:29670049:+,0.1343415919368996,0.1343473475472129,0.134346280247343,0.1343546138518337,0.1343281340057658,0.1343560918808364,0.1343585406833215,0.1343393729481282
16:29670138:+,,0.1559970693827171,,0.1559951930695737,0.1559933664501345,0.1560070298581918,,0.1559887809477232
16:29670367:+,0.0666078323076499,,0.0665965568226449,0.0666091169171469,,,0.0666241486317433,0.0666063628683504
16:29670438:+,,,0.1072080450676867,0.1071938870814631,,,0.1071901942699385,
16:48352442:+,0.1704098468728066,0.1704136070104561,0.170412670023882,0.1704005386315674,0.1704046374959149,0.1704098468728066,0.1704203077675004,0.1704092257575194
17:35271152:+,0.1219072239958844,0.1219106135929739,0.1218922444916353,0.12191006589822,0.1219041914835048,0.121911481771276,0.1219135948031742,
17:35468849:-,0.1393406326443101,0.1393465165496118,0.1393338384004249,0.1393465471311306,0.1393425792794497,0.1393279824740232,0.1393411575177506,0.1393523145632273
17:64322996:-,,-0.0046500156338481,,,,,-0.0046483213406642,
18:32072155:+,0.1847303922421605,0.184728646057989,0.1847216586754356,0.1847204013656231,,0.1847340096591149,0.1847341622459716,0.1847320039917767
19:13773208:+,0.2176138360629293,0.2176123123133855,0.2176075337452098,0.2176095315786404,0.217613192937491,0.2176019335146111,0.2176167927033023,0.217603443356026
19:13773924:+,0.1987876627046367,,0.198782806136059,0.1987899210652325,,0.1987929383865056,,
19:5909608:+,0.3013392376438361,0.3013472813989172,0.3013455589744234,0.3013553504058595,0.3013455589744234,,0.3013455162938497,
1:150731136:-,,-0.0030515507731684,,,,,,
1:150731275:-,0.0030645619076498,,0.0030639921071723,,,,,
1:150731936:-,,,1.0765829056778164e-05,,,,1.1293396229136996e-05,
1:150732136:-,,,,,,,0.0044428849242146,
1:150732771:-,,0.000633659343759,0.0006364417986815,0.0006318204059393,,0.0006321787424474,0.0006282216894118,
1:1663537:-,0.1162901957809756,0.116289129478944,0.1162798882668511,0.1162661218558555,0.1162887140284949,0.1162830006829693,0.1162819649546564,0.1162823818228743
1:1664100:-,0.2010847723304905,0.2010805679303699,0.2010690229958088,0.2010864173714368,,,0.2010790939957985,
1:204555737:+,0.3927665312742296,0.3927633494442244,0.3927697770552606,0.3927654641704232,,,,
1:204556512:+,0.188703474223525,0.1887035906179497,0.1887033991096104,,,0.1886955824972973,0.1887012268458055,
1:204557531:+,0.2817876384606364,0.281786011841265,0.281788959504593,0.2817800672953816,,0.2817890465562614,0.2817873103797333,0.2817796455147185
1:89183643:-,,0.1904999782315683,0.1905083574665243,,,,0.1905007475918655,
1:89183695:-,0.2169100904806486,0.2169097509986632,,,0.2169168697005997,0.216910411141649,0.2169046001648123,
20:36892573:-,0.1713940249199422,0.1713958106688106,0.1713944111201444,0.1714211148893088,0.171407062699254,0.1713922555845736,0.1713852648195924,0.1713892031318266
20:37519169:-,0.0720251334181195,0.0720197476712808,0.0720311189171008,0.0720054457622563,0.0720187981666711,0.0720178214294502,0.0720171225706274,0.0720163676050451
20:45079067:+,0.2100492217486889,0.210049885689879,0.2100469291357425,0.2100434672079722,0.2100411370946666,0.2100402459461139,0.2100510336889119,0.2100533466813802
20:45079200:+,0.272330210680815,0.272330998813272,0.2723236834758556,0.2723259599192056,0.2723344453973918,0.2723157801363063,0.272332795067675,0.2723279024831933
21:33264782:+,0.1559160271666615,,0.1559161181524661,0.1559125660080781,,0.1559159220728626,0.1559041233529173,0.1559117759775057
22:17110376:+,0.0806695905560162,,,,0.0806640058871773,0.0806737611723942,0.0806825909350984,0.0806845066112791
22:17113458:+,,,0.0243681792893263,,,,,
22:24573660:+,0.1093685783306488,0.1093822705005185,0.1093844856140917,0.1093772074113615,,0.1093808639733704,0.1093772074113615,
22:39018766:+,,0.1784794855524173,0.1784655446751037,0.1784839838146646,0.1784856917750989,0.1784740104122797,0.1784823611683434,0.1784903053527644
22:39018906:+,0.2267901012374209,0.2267905681533016,0.2267867713383167,0.2267863246389911,0.2267881831804945,,0.2267920230680201,
22:39019866:+,0.1772154446003496,0.1772179365720506,0.1772223834078139,0.1772085024795547,,0.1772129934928336,0.1772133937849921,
22:39020075:+,0.097433097039097,0.0974313264059051,0.0974173232045466,0.0974360698702685,,0.0974300474120504,,0.0974327364662152
22:39032721:+,0.3532824220549289,0.3532815224888038,0.3532818664244096,,0.353284203176259,,,0.3532871997006959
22:39032848:+,0.3040228572346202,,0.3040209833123446,0.3040223019142038,,0.3040217971588064,,
2:201164143:+,0.0917093655829186,0.0917161236471341,0.0917230085302758,0.0917146715044649,0.0917130869583364,,0.0917088146574493,0.0917077002944753
2:201219194:+,0.2437448926520342,,0.2437496880240016,,,0.243745915974672,0.243746395992609,0.2437394756117396
2:201286638:+,0.255748669826622,0.2557367225832306,0.25573083323796,0.2557334688454367,0.2557303899604465,0.2557494884344466,0.2557413641650608,0.255754444358058
2:201287382:+,0.1101590515860152,0.1101579680143313,0.1101444284288933,0.1101559320667393,,0.1101495450996506,0.1101594075852537,0.1101674117677237
3:10151790:+,-0.0010026887584141,-0.0010020875667321,-0.0009992906619503,-0.0010188685195348,,-0.00100692052432,,
3:10152309:+,0.1488797052018536,0.1488794848474631,,0.1488861589755999,,0.1488822805535297,0.1488821613224357,0.148866019566079
3:10152592:+,,,,0.1742573809850232,0.1742559432971586,0.1742645851467827,0.1742539771019538,
3:10152688:+,0.1073119521538357,0.1073179513870264,0.1073146071493739,0.1073166598902788,,0.1073067880196373,0.1073172957357173,
3:10152870:+,0.1894415918031399,0.1894467879964072,0.1894453627241904,0.1894439472662385,,0.1894474312136217,0.1894450062297265,0.1894393465185191
3:10152908:+,0.0987263836764106,,,,,,0.0987304830253702,
3:10153156:+,0.0674797097085385,0.0674834401178453,0.067485723405021,0.0674738530538589,,0.067480650940037,0.0674741240940876,
3:10153205:+,,0.146176953970147,0.1461849069854943,,,0.1461743137047316,0.1461805705710781,0.1461762649992974
3:156541617:-,,,,,,0.1409920457181488,,
6:42889292:+,0.1943184070058001,,0.1943197654621196,0.1943186152043963,,0.1943121907097961,0.1943203157396222,0.1943206503552048
7:17345207:+,,,,,,,0.2824058707293265,
7:44801919:+,0.1808198158749377,,0.1808240231721341,0.180814304859154,0.1808272676569003,,0.1808198158749377,0.1808187518065869
7:44802499:+,0.0526594096408333,0.0526662912552792,0.052662835546811,0.0526510678288616,,,0.0526591574079068,0.0526584413068761
8:11842853:-,,,0.0090501702843095,,,,,0.0090484927920885
8:11842909:-,,,,,0.1158357291794032,,,
8:11843166:-,,-0.0661351158094946,,,,,,
8:11843919:-,0.0333650144867168,,0.0333664749568229,0.033367979065305,,0.0333675071110465,,
8:11843931:-,0.0963268927830034,0.0963235706010583,0.0963288295023133,0.0963298512203677,,0.0963295836438515,0.0963273394716265,
8:11843948:-,0.0307024404283284,,0.0307057209338801,0.0307027412729341,,,0.030707337321993,
8:11843999:-,,,-0.0137569411736802,,,,,
8:30678633:-,,,0.1257595494310548,,,0.1257590793052907,,
8:38971825:+,0.091187550054481,0.0911880298305882,,,,0.0911919386110269,,
8:38972234:+,,,0.0923794071374407,,,0.0923795299706884,0.0923790064776988,
8:38972255:+,0.1104006128137758,,0.1103957745011132,0.1104009837278738,,,,0.1104001823558369
X:15782971:+,,,,,0.1678254711653082,,0.1678148867368418,
X:77828119:-,,,0.1751528791411493,,,,0.1751564463742948,
