,Bcells,CD4,CD8,Monocytes,NK,Neutrophils
11:118898246:-,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525
11:44934804:-,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811
11:46678959:-,0.1305925984376233,0.1305925984376233,0.1305925984376233,0.1305925984376233,0.1305925984376233,0.1305925984376233
11:61007594:+,0.0683777686676563,0.06336104192246855,0.07339449541284404,0.0683777686676563,0.0683777686676563,0.0683777686676563
11:64219582:+,0.08180384972419087,0.08180384972419087,0.08180384972419087,0.08180384972419087,0.08180384972419087,0.08180384972419087
11:64307330:+,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
11:65321908:+,0.17654320987654323,0.17654320987654323,0.17654320987654323,0.17654320987654323,0.17654320987654323,0.17654320987654323
11:65375817:-,0.10344827586206896,0.10344827586206896,0.14739688979039892,0.14739688979039892,0.23529411764705882,0.14739688979039892
11:65375897:-,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
11:65375978:-,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
11:65581686:+,0.05172413793103448,0.05172413793103448,0.05172413793103448,0.05172413793103448,0.05172413793103448,0.05172413793103448
11:65774507:-,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109
11:65774548:-,0.0686217008797654,0.0686217008797654,0.0686217008797654,0.0686217008797654,0.0686217008797654,0.0686217008797654
11:65774680:-,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857
11:65774681:-,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.07272727272727272
11:65775818:-,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
11:65775919:-,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857
11:65775920:-,0.07348901098901099,0.07348901098901099,0.07348901098901099,0.07348901098901099,0.07348901098901099,0.07348901098901099
11:65775966:-,0.0892156862745098,0.0892156862745098,0.0892156862745098,0.0892156862745098,0.0892156862745098,0.0892156862745098
11:65775986:-,0.07472826086956522,0.07472826086956522,0.07472826086956522,0.08695652173913043,0.07472826086956522,0.0625
11:65776157:-,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523
11:65776162:-,0.13916629179787074,0.13916629179787074,0.13916629179787074,0.21052631578947367,0.13916629179787074,0.0678062678062678
11:65776696:-,0.10699815063134545,0.10699815063134545,0.10699815063134545,0.10699815063134545,0.10699815063134545,0.10699815063134545
11:65776882:-,0.05625327053898482,0.05625327053898482,0.05625327053898482,0.061224489795918366,0.05625327053898482,0.05128205128205128
11:65776893:-,0.07742979270896777,0.07742979270896777,0.07742979270896777,0.08852040816326531,0.07742979270896777,0.06633917725467021
11:65776909:-,0.13071910745122745,0.13071910745122745,0.13071910745122745,0.11196524064171123,0.13071910745122745,0.14947297426074363
11:65776910:-,0.1143963088839666,0.1143963088839666,0.1143963088839666,0.11932934093177501,0.1143963088839666,0.1094632768361582
11:65776954:-,0.12649231963341706,0.23076923076923078,0.12649231963341706,0.08893387314439945,0.12649231963341706,0.059773854986620946
11:65776988:-,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.07272727272727272
11:65776998:-,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
11:65777013:-,0.10875706214689265,0.10875706214689265,0.10875706214689265,0.16666666666666666,0.10875706214689265,0.05084745762711865
11:65777018:-,0.08503244029859391,0.08503244029859391,0.08503244029859391,0.08941897654584222,0.08503244029859391,0.08064590405134563
11:65777031:-,0.09057455492078254,0.09057455492078254,0.09057455492078254,0.11136363636363636,0.09057455492078254,0.06978547347792871
11:65777051:-,0.25,0.25932898226233464,0.36363636363636365,0.18468852909596248,0.25932898226233464,0.23899103631701255
11:65777103:-,0.05063291139240506,0.05063291139240506,0.05063291139240506,0.05063291139240506,0.05063291139240506,0.05063291139240506
11:74455756:-,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
11:74455855:-,0.3057692307692308,0.3057692307692308,0.3057692307692308,0.22692307692307692,0.3057692307692308,0.38461538461538464
11:74455865:-,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.17647058823529413,0.2549019607843137,0.3333333333333333
11:74456110:-,0.22416881364249786,0.22416881364249786,0.22416881364249786,0.15789473684210525,0.22416881364249786,0.29044289044289046
11:74456209:-,0.25,0.25,0.25,0.25,0.25,0.25
11:769402:-,0.3,0.3,0.3,0.3,0.3,0.3
11:769448:-,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
11:769458:-,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
11:769894:-,0.3,0.3,0.3,0.3,0.3,0.3
11:83157398:+,0.05659210510962533,0.05659210510962533,0.05659210510962533,0.05659210510962533,0.05659210510962533,0.05659210510962533
11:8686359:+,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
11:8686369:+,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
11:8686404:+,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
11:8687341:+,0.3,0.3,0.3,0.3,0.3,0.3
11:93735604:-,0.29304029304029305,0.27152014652014655,0.25,0.27152014652014655,0.27152014652014655,0.27152014652014655
11:93735629:-,0.8,0.8,0.8,0.8,0.8,0.8
12:10315185:+,0.093841642228739,0.093841642228739,0.093841642228739,0.093841642228739,0.093841642228739,0.093841642228739
12:10315251:+,0.08414813736942589,0.08414813736942589,0.08414813736942589,0.08414813736942589,0.08414813736942589,0.08414813736942589
12:10315315:+,0.14942269575890266,0.14942269575890266,0.13636363636363635,0.14942269575890266,0.16248175515416896,0.14942269575890266
12:10315360:+,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
12:10315372:+,0.1782159622676864,0.1782159622676864,0.225,0.1782159622676864,0.1314319245353728,0.1782159622676864
12:10315387:+,0.06,0.06,0.06,0.06,0.06,0.06
12:10315861:+,0.20675609919795965,0.20675609919795965,0.20675609919795965,0.20675609919795965,0.20675609919795965,0.20675609919795965
12:10315862:+,0.17359168269510986,0.17359168269510986,0.2631578947368421,0.17359168269510986,0.08402547065337762,0.17359168269510986
12:10315884:+,0.11421911421911422,0.11421911421911422,0.11421911421911422,0.11421911421911422,0.11421911421911422,0.11421911421911422
12:10316458:+,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.08571428571428572
12:10316476:+,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.06153846153846154
12:10316495:+,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
12:10316549:+,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904
12:10316588:+,0.18867753623188405,0.18867753623188405,0.1875,0.18867753623188405,0.18985507246376812,0.18867753623188405
12:10316637:+,0.1613095238095238,0.1613095238095238,0.125,0.1613095238095238,0.1976190476190476,0.1613095238095238
12:10316663:+,0.1403766769865841,0.1403766769865841,0.1403766769865841,0.1403766769865841,0.1403766769865841,0.1403766769865841
12:10316676:+,0.1024411508282476,0.1024411508282476,0.1024411508282476,0.1024411508282476,0.1024411508282476,0.1024411508282476
12:10318784:+,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
12:108591202:-,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
12:112971005:+,0.057371690094802225,0.057371690094802225,0.057371690094802225,0.057371690094802225,0.057371690094802225,0.057371690094802225
12:113390110:+,0.20895770895770896,0.20895770895770896,0.20895770895770896,0.20895770895770896,0.20895770895770896,0.20895770895770896
12:113390120:+,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525
12:113391119:+,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
12:120093527:+,0.08887880010761368,0.09759887005649719,0.08015873015873017,0.08887880010761368,0.08887880010761368,0.08887880010761368
12:120461139:+,0.3,0.3,0.3,0.3,0.3,0.3
12:122769109:+,0.1431818181818182,0.1431818181818182,0.1431818181818182,0.1431818181818182,0.1431818181818182,0.1431818181818182
12:122769131:+,0.13657407407407407,0.13657407407407407,0.13657407407407407,0.13657407407407407,0.13657407407407407,0.13657407407407407
12:122981653:+,0.13669438669438672,0.13669438669438672,0.13669438669438672,0.13669438669438672,0.13669438669438672,0.13669438669438672
12:123661824:+,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875
12:124911941:-,0.16346560846560845,0.1,0.12,0.2857142857142857,0.16346560846560845,0.14814814814814814
12:131922591:+,0.06042351223074115,0.06042351223074115,0.06042351223074115,0.06042351223074115,0.06042351223074115,0.06042351223074115
12:132721369:+,0.3,0.3,0.3,0.3,0.3,0.3
12:132721508:+,0.2435064935064935,0.2435064935064935,0.2435064935064935,0.2435064935064935,0.2435064935064935,0.2435064935064935
12:132721836:+,0.25,0.25,0.25,0.25,0.25,0.25
12:132769999:-,0.25,0.25,0.25,0.25,0.25,0.25
12:2825793:+,0.3,0.3,0.3,0.3,0.3,0.3
12:43787631:+,0.06260869565217392,0.06521739130434782,0.06260869565217392,0.06260869565217392,0.06,0.06260869565217392
12:43787801:+,0.15073529411764708,0.125,0.15073529411764708,0.15073529411764708,0.17647058823529413,0.15073529411764708
12:48342785:-,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.06382978723404255
12:48342826:-,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539
12:48937441:-,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782
12:48938460:-,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421
12:49763964:+,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
12:49763989:+,0.07702331239545683,0.07702331239545683,0.07702331239545683,0.07702331239545683,0.07702331239545683,0.07702331239545683
12:50930379:+,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875
12:50930408:+,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
12:50930474:+,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109
12:50930529:+,0.07338709677419356,0.07338709677419356,0.07338709677419356,0.07338709677419356,0.07338709677419356,0.07338709677419356
12:50930539:+,0.08108108108108109,0.10304054054054054,0.10304054054054054,0.125,0.10304054054054054,0.10304054054054054
12:50930652:+,0.10422492722144289,0.13105983203177407,0.13105983203177407,0.15789473684210525,0.13105983203177407,0.13105983203177407
12:50930712:+,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285
12:50930722:+,0.13636363636363635,0.1590909090909091,0.1590909090909091,0.18181818181818182,0.1590909090909091,0.1590909090909091
12:50930855:+,0.09647375079063884,0.17323687539531943,0.17323687539531943,0.25,0.17323687539531943,0.17323687539531943
12:50931454:+,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
12:50931522:+,0.12,0.12,0.12,0.12,0.12,0.12
12:50931589:+,0.25,0.25,0.25,0.25,0.25,0.25
12:50931606:+,0.16681159420289857,0.22626293995859215,0.22626293995859215,0.2857142857142857,0.22626293995859215,0.22626293995859215
12:50931635:+,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
12:50931656:+,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635
12:68843232:+,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
12:68843262:+,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
12:68843275:+,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
12:68843292:+,0.19824879227053138,0.19824879227053138,0.19824879227053138,0.19824879227053138,0.19824879227053138,0.19824879227053138
12:68843296:+,0.15,0.15,0.15,0.15,0.15,0.15
12:68843753:+,0.3,0.3,0.3,0.3,0.3,0.3
12:68843777:+,0.23295454545454544,0.23295454545454544,0.23295454545454544,0.23295454545454544,0.23295454545454544,0.23295454545454544
12:68843947:+,0.06,0.06,0.06,0.06,0.06,0.06
12:7094837:-,0.05,0.05,0.05,0.05,0.05,0.05
12:71702798:+,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
12:98548842:+,0.08571428571428572,0.18644688644688645,0.18644688644688645,0.28717948717948716,0.18644688644688645,0.18644688644688645
12:98548864:+,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.06818181818181818
12:98549026:+,0.25,0.25,0.25,0.25,0.25,0.25
12:98549061:+,0.10714285714285714,0.14285714285714285,0.21296296296296294,0.3888888888888889,0.21296296296296294,0.21296296296296294
12:98549106:+,0.7857142857142857,0.7272727272727273,0.7564935064935066,0.7564935064935066,0.7564935064935066,0.7564935064935066
12:98549232:+,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375
12:98549317:+,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608
12:98549324:+,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525
12:98549370:+,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
12:98549422:+,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.08571428571428572
12:98733532:+,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.061224489795918366
12:98733667:+,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
12:98733685:+,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782
12:98733695:+,0.20926682807378405,0.20926682807378405,0.20926682807378405,0.1933497536945813,0.20926682807378405,0.2251839024529868
12:98734992:+,0.07681061628430048,0.07681061628430048,0.07681061628430048,0.07681061628430048,0.07681061628430048,0.07681061628430048
12:98734997:+,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
12:98735013:+,0.17611230859562108,0.17611230859562108,0.17611230859562108,0.17611230859562108,0.17611230859562108,0.17611230859562108
13:19672218:+,0.20238095238095238,0.24475524475524477,0.24904539904539905,0.24904539904539905,0.24904539904539905,0.3
13:19672261:+,0.25416666666666665,0.24662668665667165,0.37412587412587417,0.28122980686230314,0.28122980686230314,0.25
13:19672882:+,0.245508658008658,0.275940275940276,0.26924603174603173,0.28858283233283233,0.28858283233283233,0.36363636363636365
13:19672883:+,0.22359457671957672,0.2962962962962963,0.15089285714285713,0.22359457671957672,0.22359457671957672,0.22359457671957672
13:19672934:+,0.2015151515151515,0.16345918866080156,0.22165811339198438,0.22165811339198438,0.22165811339198438,0.3
13:21374316:-,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
13:21374320:-,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
13:21374436:-,0.24561403508771928,0.24561403508771928,0.3333333333333333,0.24561403508771928,0.15789473684210525,0.24561403508771928
13:21374437:-,0.23076923076923078,0.20361990950226244,0.20361990950226244,0.17647058823529413,0.20361990950226244,0.20361990950226244
13:21374484:-,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
13:21374507:-,0.175,0.175,0.175,0.175,0.175,0.175
13:21374515:-,0.12,0.12,0.12,0.12,0.12,0.12
13:21374876:-,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
13:21374915:-,0.22755681818181817,0.25,0.2727272727272727,0.1875,0.2,0.22755681818181817
13:21374953:-,0.16666666666666666,0.1366396761133603,0.14263157894736841,0.17304328529657476,0.17243867243867242,0.15828397589252852
13:21375011:-,0.23014705882352943,0.23529411764705882,0.23014705882352943,0.23014705882352943,0.225,0.23014705882352943
13:21375051:-,0.125,0.125,0.125,0.125,0.125,0.125
13:21375057:-,0.15476190476190477,0.25,0.11554621848739496,0.15476190476190477,0.16876750700280113,0.16876750700280113
13:21375071:-,0.17428525016244314,0.1875,0.17428525016244314,0.16759259259259257,0.16776315789473684,0.17428525016244314
13:95793723:+,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
14:105049499:-,0.21428571428571427,0.36363636363636365,0.2777777777777778,0.2852332852332852,0.2852332852332852,0.2852332852332852
14:105049512:-,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
14:105049679:-,0.129254000450755,0.129254000450755,0.129254000450755,0.129254000450755,0.129254000450755,0.129254000450755
14:105049696:-,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875
14:20366227:-,0.17269736842105263,0.17269736842105263,0.17269736842105263,0.17269736842105263,0.17269736842105263,0.17269736842105263
14:20366228:-,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
14:20366332:-,0.125,0.125,0.125,0.125,0.125,0.125
14:20366333:-,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
14:20366932:-,0.2733918128654971,0.2733918128654971,0.2733918128654971,0.2733918128654971,0.2733918128654971,0.2733918128654971
14:20366936:-,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
14:20366961:-,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077
14:20366979:-,0.13636363636363635,0.16193181818181818,0.16193181818181818,0.16193181818181818,0.1875,0.16193181818181818
14:20367026:-,0.2708333333333333,0.2708333333333333,0.2708333333333333,0.2708333333333333,0.2708333333333333,0.2708333333333333
14:20367030:-,0.20386904761904762,0.245116341991342,0.245116341991342,0.245116341991342,0.2863636363636364,0.245116341991342
14:20367118:-,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875
14:23296548:-,0.2,0.2,0.2,0.2,0.2,0.2
14:52642958:-,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
14:52642959:-,0.25,0.25,0.25,0.25,0.25,0.25
14:52643091:-,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
14:52643106:-,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875
14:58372551:+,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
14:64483589:-,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421
14:64484498:-,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
14:74735608:+,0.1433333333333333,0.12,0.1433333333333333,0.16666666666666666,0.1433333333333333,0.1433333333333333
14:74736152:+,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
14:76205038:+,0.23076923076923078,0.28205128205128205,0.3333333333333333,0.28205128205128205,0.28205128205128205,0.28205128205128205
14:89160383:-,0.24189814814814814,0.24189814814814814,0.24189814814814814,0.24189814814814814,0.24189814814814814,0.24189814814814814
14:89160386:-,0.17333333333333334,0.17333333333333334,0.17333333333333334,0.17333333333333334,0.17333333333333334,0.17333333333333334
14:95185096:-,0.3,0.3,0.3,0.3,0.3,0.3
14:95186642:-,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
14:95415466:-,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727
15:34231141:-,0.19433198380566802,0.19433198380566802,0.19433198380566802,0.19433198380566802,0.19433198380566802,0.19433198380566802
15:34231314:-,0.12701612903225806,0.12701612903225806,0.12701612903225806,0.12701612903225806,0.12701612903225806,0.12701612903225806
15:34231354:-,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367
15:34231360:-,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539
15:34231407:-,0.07860922146636433,0.07860922146636433,0.07860922146636433,0.07860922146636433,0.07860922146636433,0.07860922146636433
15:34231474:-,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
15:34231649:-,0.15089285714285713,0.15089285714285713,0.15089285714285713,0.15089285714285713,0.15089285714285713,0.15089285714285713
15:34231665:-,0.18764302059496568,0.2,0.16337014280488366,0.13793103448275862,0.16337014280488366,0.12790651614181026
15:34231694:-,0.080338266384778,0.080338266384778,0.080338266384778,0.080338266384778,0.080338266384778,0.080338266384778
15:34231727:-,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875
15:34231753:-,0.24208144796380093,0.3076923076923077,0.24809722856055727,0.25,0.24809722856055727,0.19261515858612047
15:34231975:-,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
15:34232287:-,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989
15:34232343:-,0.07692307692307693,0.13846153846153847,0.13846153846153847,0.13846153846153847,0.2,0.13846153846153847
15:34232454:-,0.11183473389355741,0.11183473389355741,0.11183473389355741,0.11183473389355741,0.11183473389355741,0.11183473389355741
15:34232506:-,0.12,0.12,0.12,0.12,0.12,0.12
15:41900146:-,0.29835164835164835,0.29835164835164835,0.3,0.2967032967032967,0.29835164835164835,0.29835164835164835
15:42531589:+,0.1566754378448966,0.14285714285714285,0.1566754378448966,0.07792207792207792,0.1566754378448966,0.24924709275546902
15:42532147:+,0.05747126436781609,0.05747126436781609,0.05747126436781609,0.05747126436781609,0.05747126436781609,0.05747126436781609
15:42532296:+,0.07142857142857142,0.06222943722943723,0.06222943722943723,0.06222943722943723,0.06222943722943723,0.05303030303030303
15:43794609:+,0.2195265845265845,0.208030303030303,0.2195265845265845,0.14285714285714285,0.2195265845265845,0.3076923076923077
15:45482003:-,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365
15:49126658:-,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875
15:49126926:-,0.1608187134502924,0.1608187134502924,0.1608187134502924,0.1608187134502924,0.1608187134502924,0.1608187134502924
15:58184800:+,0.07239479149901518,0.07239479149901518,0.07239479149901518,0.07239479149901518,0.07239479149901518,0.07239479149901518
