site_id,SRR1740054,SRR1740055,SRR1740056,SRR1740057,SRR1740082,SRR1740083,SRR1740084,SRR1740085
16:29669000:+,0.12,,0.2608695652173913,0.1363636363636363,,,,
16:29669624:+,,0.25,,,,,,
16:29669981:+,0.1428571428571428,,,0.175,0.217391304347826,,0.1428571428571428,0.1489361702127659
16:29670049:+,0.15,0.2,0.0967741935483871,0.1081081081081081,0.1379310344827586,0.15,0.1379310344827586,0.1041666666666666
16:29670138:+,0.1785714285714285,,,,,,0.2222222222222222,0.0638297872340425
16:29670367:+,0.1071428571428571,,,0.1304347826086956,,,,0.075
16:29670438:+,,,,0.1363636363636363,,,,0.0975609756097561
16:48352442:+,,,,,,0.25,0.2272727272727272,0.1111111111111111
17:35271152:+,,,0.3076923076923077,,,,,
17:64322996:-,,0.0758620689655172,0.0841584158415841,,0.1716417910447761,0.089430894308943,0.088235294117647,0.08
18:32072155:+,0.1875,,,0.1304347826086956,0.3333333333333333,,0.3,0.1351351351351351
19:13773208:+,0.2307692307692307,,0.217391304347826,,,,,
19:13773924:+,,,0.1923076923076923,,,,0.2142857142857142,
19:5909608:+,0.25,,,,,,0.2307692307692307,
1:150731136:-,0.2285714285714285,0.1913043478260869,0.2178988326848249,0.213768115942029,0.2247191011235955,0.2294117647058823,0.1854304635761589,0.2049689440993788
1:150731221:-,0.126865671641791,0.0769230769230769,0.0526315789473684,0.1074380165289256,0.109375,0.0504201680672268,0.1008403361344537,0.1201923076923077
1:150731275:-,0.1682242990654205,0.2514792899408284,0.1800554016620498,0.1824561403508772,0.15,0.1790393013100436,0.1974789915966386,0.1613636363636363
1:150731310:-,0.0819277108433735,0.1013698630136986,0.0696202531645569,0.0815047021943573,0.1443037974683544,0.0881542699724518,0.0889570552147239,0.0784313725490196
1:150731936:-,0.1208791208791208,0.1151079136690647,0.0954274353876739,0.1293302540415704,0.1229314420803782,0.12,0.1124260355029585,0.0989399293286219
1:150731999:-,0.084084084084084,0.1054313099041533,0.0638297872340425,0.0662650602409638,0.104225352112676,0.1144781144781144,0.0981818181818181,0.0995260663507109
1:150732136:-,0.0814814814814814,0.0675182481751824,,0.0806451612903225,0.0826612903225806,0.0694087403598971,0.0719794344473007,0.1023842917251051
1:150732159:-,0.1086556169429097,0.0783938814531548,0.0755905511811023,0.0977596741344195,0.1157495256166983,0.1017699115044247,0.0823244552058111,0.0799438990182328
1:150732177:-,0.059322033898305,0.0698689956331877,0.0523465703971119,0.0824949698189134,0.0791505791505791,0.0763888888888889,0.071078431372549,0.0754985754985755
1:150732771:-,0.060657596371882,0.0636002271436683,0.051010101010101,0.0514511873350923,0.0523648648648648,0.059182428309945,0.0633001422475106,0.0623946037099494
1:1663537:-,0.140625,0.2093023255813953,0.16,0.0930232558139534,,,0.2307692307692307,0.0909090909090909
1:204555737:+,0.1363636363636363,,0.09375,0.2857142857142857,,,0.25,0.1153846153846153
1:204556512:+,0.1818181818181818,,0.1935483870967742,,,,,0.1904761904761904
1:204557531:+,0.375,,0.1428571428571428,0.2666666666666666,0.238095238095238,,0.1764705882352941,0.2608695652173913
1:89183643:-,,0.0909090909090909,0.1666666666666666,,0.1176470588235294,0.125,,
1:89183695:-,0.1333333333333333,0.1052631578947368,0.1481481481481481,,0.12,,0.3636363636363636,
20:36892573:-,0.1392045454545454,0.1456953642384106,0.1372031662269129,0.1791530944625407,0.1390532544378698,0.17578125,0.1547619047619047,0.1244239631336405
20:37519169:-,0.0833333333333333,0.1538461538461538,0.125,,0.2777777777777778,,0.1481481481481481,0.1518987341772152
20:45079067:+,0.1428571428571428,0.1395348837209302,0.2105263157894736,0.25,0.2083333333333333,0.1282051282051282,0.1142857142857142,0.109375
20:45079200:+,0.1538461538461538,,0.1666666666666666,0.12,0.2058823529411764,0.2,0.2068965517241379,0.28
21:33264782:+,0.2,0.15,0.25,0.3,0.217391304347826,,0.2352941176470588,0.1666666666666666
22:17110376:+,0.0955882352941176,0.0986842105263157,0.0829268292682926,0.0699300699300699,0.0847457627118644,0.1176470588235294,0.0827586206896551,0.0711462450592885
22:17113458:+,0.0555555555555555,0.1428571428571428,0.108695652173913,0.1466666666666666,0.0625,,0.1052631578947368,0.1121495327102803
22:24573660:+,0.16,,,0.16,0.1,,,0.0909090909090909
22:39018766:+,0.0652173913043478,0.1551724137931034,0.05,0.1,0.125,0.2790697674418604,0.12,0.1911764705882352
22:39018906:+,0.0888888888888888,0.109090909090909,0.1463414634146341,,0.1891891891891892,0.2,0.12,0.125
22:39019866:+,0.2162162162162162,0.1290322580645161,0.2,0.3225806451612903,0.2222222222222222,0.2,0.25,0.1176470588235294
22:39020075:+,0.2888888888888888,0.2682926829268293,0.2962962962962963,0.2051282051282051,0.2391304347826087,0.2368421052631578,,0.2352941176470588
2:201164009:+,,,,,,,0.06,0.0594059405940594
2:201164143:+,0.1224489795918367,0.1194029850746268,0.1851851851851851,0.1076923076923077,0.14,,,0.0566037735849056
2:201219194:+,0.1612903225806451,0.1034482758620689,0.2307692307692307,0.3333333333333333,,,,
2:201286638:+,,0.0975609756097561,,0.09375,0.1379310344827586,0.1166666666666666,0.1707317073170731,0.1758241758241758
2:201287382:+,0.125,0.0816326530612244,0.238095238095238,0.1470588235294117,0.2580645161290322,0.1176470588235294,0.2,0.15625
3:10151790:+,0.0983606557377049,0.0634920634920634,0.1265822784810126,0.0961538461538461,,,0.088235294117647,0.1025641025641025
3:10152309:+,0.1343283582089552,0.1428571428571428,0.1764705882352941,0.0769230769230769,0.0681818181818181,0.1333333333333333,0.131578947368421,0.1666666666666666
3:10152592:+,0.1904761904761904,,0.125,,,0.1428571428571428,,0.1052631578947368
3:10152688:+,0.1714285714285714,0.2142857142857142,0.2285714285714285,0.2727272727272727,0.1379310344827586,0.2105263157894736,0.2777777777777778,0.1515151515151515
3:10152870:+,0.1142857142857142,0.1428571428571428,0.1621621621621621,0.1212121212121212,0.1034482758620689,,,0.2325581395348837
3:10152908:+,,0.1081081081081081,,0.0857142857142857,0.1379310344827586,,,
3:10153156:+,0.123076923076923,,0.0625,0.0952380952380952,,,0.1025641025641025,0.0845070422535211
3:10153205:+,0.1276595744680851,0.1590909090909091,,0.1470588235294117,0.108695652173913,,0.1052631578947368,0.0833333333333333
3:156541617:-,0.1538461538461538,,,,0.1428571428571428,0.25,0.1764705882352941,0.0975609756097561
4:2839693:+,0.0789473684210526,0.073170731707317,0.1555555555555555,0.1071428571428571,0.0677966101694915,0.131578947368421,0.2068965517241379,0.1372549019607843
4:2839824:+,,0.0967741935483871,0.08,0.1282051282051282,,0.1071428571428571,0.1515151515151515,0.0888888888888888
6:42889292:+,0.2631578947368421,0.3333333333333333,0.375,0.2857142857142857,0.2272727272727272,,0.3,0.2962962962962963
7:17345193:+,0.1186440677966101,0.0892857142857142,0.2105263157894736,0.0895522388059701,0.108695652173913,0.101010101010101,0.0869565217391304,0.075268817204301
7:17345207:+,0.1129032258064516,0.2407407407407407,0.1864406779661017,0.135593220338983,0.1203703703703703,0.073394495412844,0.0727272727272727,0.1132075471698113
7:17345257:+,0.131578947368421,0.0909090909090909,0.1111111111111111,0.0952380952380952,0.1125,0.1379310344827586,0.1136363636363636,0.1145833333333333
7:44801919:+,0.1,,,,,,,0.1904761904761904
7:44802499:+,,0.1739130434782608,0.25,,0.2222222222222222,0.3157894736842105,0.1363636363636363,0.3870967741935484
8:11842853:-,0.1265822784810126,0.08,0.1153846153846153,0.0923076923076923,0.0963855421686747,0.1111111111111111,0.0967741935483871,0.1391304347826087
8:11842909:-,0.1287128712871287,0.0526315789473684,0.160919540229885,0.25,0.2098765432098765,0.2790697674418604,0.125,0.144578313253012
8:11843166:-,0.2,0.2,0.1917808219178082,0.1836734693877551,0.2894736842105263,0.303030303030303,0.1621621621621621,0.2307692307692307
8:11843919:-,0.1288343558282208,0.136,0.1045751633986928,0.0967741935483871,0.1343283582089552,0.1403508771929824,0.0862068965517241,0.1159420289855072
8:11843931:-,0.1105263157894736,0.1437908496732026,0.1182795698924731,0.143646408839779,0.0786516853932584,0.2207792207792207,0.1780821917808219,0.1161290322580645
8:11843948:-,0.2660550458715596,0.2574257425742574,0.1897810218978102,0.2475247524752475,0.2666666666666666,0.2830188679245283,0.25,0.2777777777777778
8:11843999:-,0.0588235294117647,0.0833333333333333,0.072,0.0784313725490196,0.0655737704918032,0.0975609756097561,0.0638297872340425,0.0707964601769911
8:30678633:-,0.1333333333333333,0.1428571428571428,0.1269841269841269,0.1204819277108433,0.1578947368421052,0.0789473684210526,0.0588235294117647,0.1014492753623188
8:38971825:+,,0.1923076923076923,,,,,0.125,0.0714285714285714
8:38972234:+,,0.15,,,,,0.0857142857142857,
8:38972255:+,,,0.081081081081081,,0.125,0.1153846153846153,0.125,0.1063829787234042
9:134906167:-,0.0666666666666666,,,,,,0.0784313725490196,0.0528846153846153
X:77828119:-,,,0.2083333333333333,0.1739130434782608,,,,0.1081081081081081
