site_id,SRR1740054,SRR1740055,SRR1740056,SRR1740057,SRR1740082,SRR1740083,SRR1740084,SRR1740085
2:201219194:+,,0.2727272727272727,0.2352941176470588,,0.15,0.12,0.1111111111111111,
2:201286638:+,,,0.1372549019607843,,0.2407407407407407,0.1153846153846153,0.1132075471698113,0.1111111111111111
2:201287382:+,0.1515151515151515,0.1481481481481481,0.2580645161290322,0.1,0.3,0.125,0.0952380952380952,0.2068965517241379
3:10151790:+,0.0714285714285714,0.0972222222222222,0.0526315789473684,0.0821917808219178,,0.0714285714285714,0.1139240506329113,0.0612244897959183
3:10152309:+,0.0606060606060606,0.1076923076923077,0.12,0.074074074074074,,,0.0967741935483871,
3:10152592:+,,,0.0909090909090909,0.1,,0.3125,0.1025641025641025,0.2
3:10152688:+,0.131578947368421,0.238095238095238,0.2340425531914893,0.1956521739130435,0.2285714285714285,0.1923076923076923,0.2580645161290322,
3:10152870:+,0.1590909090909091,0.0909090909090909,0.1052631578947368,0.1860465116279069,0.1428571428571428,0.2307692307692307,0.1666666666666666,0.2571428571428571
3:10152908:+,0.0943396226415094,0.1142857142857142,0.074074074074074,,0.12,,0.0857142857142857,0.125
3:10153156:+,,0.078125,0.1111111111111111,0.0657894736842105,,,0.0760869565217391,0.1020408163265306
3:10153205:+,,0.0784313725490196,0.088235294117647,0.0612244897959183,0.1176470588235294,0.119047619047619,0.0517241379310344,0.0961538461538461
3:156541617:-,,,0.1875,,,,0.2307692307692307,
6:42889292:+,0.2727272727272727,0.391304347826087,0.1153846153846153,,,,0.1818181818181818,
7:44801919:+,0.1395348837209302,0.175,,0.1111111111111111,0.1739130434782608,0.12,0.1785714285714285,
7:44802499:+,0.0930232558139534,0.1639344262295081,0.24,,0.1153846153846153,0.0930232558139534,,
8:11842853:-,,,,,,,,0.2
8:11843931:-,,0.2083333333333333,,,0.125,,0.2631578947368421,
8:11843948:-,0.3888888888888889,,,,0.1578947368421052,,,
8:11843999:-,,0.2,,,,,,
8:30678633:-,,,0.073170731707317,,,,,
8:38971825:+,0.1489361702127659,0.1231884057971014,0.1548387096774193,0.0990990990990991,0.1075268817204301,0.0975609756097561,0.1357142857142857,0.0990990990990991
8:38972234:+,0.1789473684210526,0.1022727272727272,0.0967741935483871,0.1666666666666666,0.1354166666666666,0.145631067961165,0.1068702290076335,0.1341463414634146
8:38972255:+,,0.0566037735849056,0.091743119266055,0.1153846153846153,0.0789473684210526,0.056910569105691,,0.0674157303370786
