site_id,SRR1740054,SRR1740055,SRR1740056,SRR1740057,SRR1740082,SRR1740083,SRR1740084,SRR1740085
22:24573660:+,0.0967741935483871,0.09375,0.0769230769230769,0.081081081081081,0.2105263157894736,,0.0909090909090909,
22:39018766:+,0.0903225806451612,,0.0909090909090909,0.0952380952380952,0.1262135922330097,0.1428571428571428,0.1308016877637131,0.1489361702127659
22:39018906:+,0.1,0.1326530612244898,0.1575342465753424,0.1212121212121212,0.1494252873563218,0.3090909090909091,0.2012195121951219,0.1375
22:39019866:+,0.1625,0.2277227722772277,0.2389380530973451,0.1739130434782608,0.2268041237113402,0.2166666666666666,0.2621951219512195,0.2
22:39020075:+,0.1441441441441441,0.1129032258064516,0.16,0.1981981981981982,0.2318840579710145,0.1666666666666666,0.1454545454545454,0.2105263157894736
22:39032721:+,0.3,0.2413793103448276,0.1282051282051282,0.25,0.2727272727272727,0.1034482758620689,0.2409638554216867,0.2068965517241379
22:39032848:+,,,0.1052631578947368,,0.28125,0.1666666666666666,0.2203389830508474,0.3333333333333333
2:201164009:+,,,,0.054054054054054,,,,0.0566037735849056
2:201164143:+,0.1125,0.1643835616438356,0.1704545454545454,0.1125,,0.0851063829787234,0.15625,
2:201219194:+,0.1666666666666666,0.173076923076923,0.1489361702127659,0.1351351351351351,0.1136363636363636,0.25,0.1264367816091954,
2:201286638:+,0.0769230769230769,0.0694444444444444,0.1235955056179775,0.1351351351351351,0.2242990654205607,0.2022471910112359,0.2258064516129032,0.1772151898734177
2:201287382:+,0.2037037037037037,0.1573033707865168,0.1630434782608695,0.1764705882352941,0.1875,0.2571428571428571,0.2462686567164179,0.2127659574468085
3:10151790:+,0.0779220779220779,,0.0869565217391304,0.0597014925373134,0.0714285714285714,,0.1015625,0.0833333333333333
3:10152309:+,0.0555555555555555,0.196078431372549,0.0945945945945946,0.1296296296296296,0.0857142857142857,0.1282051282051282,0.0857142857142857,0.1842105263157894
3:10152592:+,0.1739130434782608,0.2105263157894736,0.0967741935483871,0.1923076923076923,0.15,0.2857142857142857,0.125,
3:10152688:+,0.0952380952380952,0.1842105263157894,0.2051282051282051,0.2307692307692307,0.2058823529411764,0.375,0.1666666666666666,0.35
3:10152870:+,0.15625,0.25,0.1372549019607843,0.1612903225806451,0.3333333333333333,,0.1428571428571428,0.2692307692307692
3:10152908:+,0.1333333333333333,0.0888888888888888,0.0943396226415094,0.0681818181818181,,,0.1012658227848101,
3:10153156:+,0.125,0.0869565217391304,0.0609756097560975,,0.0714285714285714,0.081081081081081,0.0803571428571428,0.1111111111111111
3:10153205:+,0.1,0.1020408163265306,0.1666666666666666,0.1041666666666666,0.1304347826086956,0.1052631578947368,0.1326530612244898,
3:156541617:-,0.2307692307692307,,,,,,0.1034482758620689,
4:2839693:+,,0.1379310344827586,0.1764705882352941,0.2,,,0.14,
4:2839824:+,,,,0.09375,,,0.1481481481481481,
6:42889292:+,0.1739130434782608,0.2727272727272727,0.2424242424242424,0.3076923076923077,,0.2857142857142857,0.3666666666666666,
7:44801919:+,0.0975609756097561,,0.1607142857142857,0.0681818181818181,0.1363636363636363,,,0.125
7:44802499:+,0.1454545454545454,0.0615384615384615,0.078125,0.0545454545454545,,0.1,0.0675675675675675,
8:11842909:-,,,,,,,0.2307692307692307,
8:11843919:-,,,0.25,,,,,
8:11843931:-,,0.3333333333333333,,,,,0.1666666666666666,
8:11843948:-,,,0.2727272727272727,,,,,
8:30678633:-,0.0754716981132075,,0.1451612903225806,0.108695652173913,,0.1627906976744186,0.0555555555555555,0.0851063829787234
8:38971825:+,0.081967213114754,0.1132075471698113,,0.0535714285714285,0.1162790697674418,0.09375,0.119047619047619,0.1153846153846153
8:38972234:+,,0.0526315789473684,0.0754716981132075,0.0975609756097561,,0.1142857142857142,0.0759493670886076,
8:38972255:+,,,0.1111111111111111,0.109090909090909,0.0638297872340425,0.1666666666666666,0.0879120879120879,0.1351351351351351
X:15782971:+,,0.3333333333333333,,,0.1935483870967742,0.1904761904761904,0.1454545454545454,
X:77828119:-,0.1764705882352941,,0.0555555555555555,,0.1666666666666666,0.24,0.0681818181818181,0.2307692307692307
