site_id,SRR1740054,SRR1740055,SRR1740056,SRR1740057,SRR1740082,SRR1740083,SRR1740084,SRR1740085
17:64322996:-,0.0814978827229132,0.0815010485056398,0.0814978827229132,0.0814962842787051,0.0815011237709794,0.0814996758239677,0.081499820714268,0.0814933066656162
18:32072155:+,0.0025454108325772,,,0.0025450390166696,0.002544955812841,,0.0025453480414738,
19:13773208:+,0.0339990016089519,0.0339990684699031,,0.0339987770180081,0.0339988983366997,0.0339985527149775,,0.0339986779841998
19:38868387:-,0.0490002719915064,,0.0490005978224342,,,0.0490002091055867,0.0490003138420101,0.0489998983118179
19:5909608:+,,,0.0117945115549814,,,,0.0117945107726349,
1:150731136:-,0.1019215089170737,0.1019240024686643,0.1019197593302515,0.101919851078513,0.1019217094116186,0.1019200744449987,0.1019197611699779,0.1019170616781578
1:150731221:-,0.0686006477630506,0.068600563895997,0.0685956422144447,0.0686012404501698,0.0686009600970199,0.068600685435834,0.0685983284131642,0.0685979304593552
1:150731275:-,-0.0118112069849197,0.4149779316064473,-0.1506805697563332,0.2115386993638063,0.161857407681593,-0.0853823235834646,0.0311685912530846,0.1268564783261363
1:150731310:-,-0.0033995860307867,-0.0033918074841776,-0.0033984372979275,-0.0033900405388039,-0.0033942611623527,-0.0033935244703677,-0.0033925271651345,-0.003391714006944
1:150731936:-,0.0202185482400004,0.0202228450131431,0.020215588173388,0.020214145710308,0.0202173266800861,0.0202109302772811,0.0202166661036504,0.0202174775716723
1:150731999:-,-0.0690805361751144,0.1791835221416268,-0.0196694459651184,0.1244150323578904,0.0941295351127747,0.0547228662823,0.0760654528987908,-0.0477567547364967
1:150732136:-,-0.0035886517401058,,,-0.0035887814637826,-0.0035888444125329,-0.0035889006692748,-0.0035875896444273,
1:150732159:-,-0.0692743498148345,0.2812576943016827,0.1732876567990705,0.1300349088379032,0.1138689434423701,0.0270578591135317,0.0860106812418411,-0.1231081821337977
1:150732177:-,-0.0107722282108648,-0.0107710547884666,-0.0107609340407461,-0.0107651933410781,-0.0107646340142847,-0.0107616664773842,-0.0107653217582656,-0.0107631733897228
1:150732771:-,0.046351885575754,,0.0940376894702244,0.0237726623994436,0.0487509405690012,0.0298922278876171,0.0011686513589756,0.0084137745856242
1:1663537:-,0.0360030981630626,0.0360034301781344,0.0360025562426591,0.0360019801654011,,,,
1:1664100:-,,,0.0467528372948432,0.046753500781002,,,,
1:204556512:+,0.0276510702186433,0.0276512388657608,,0.0276509280198652,,,0.0276508979157581,0.0276511264609605
1:204557531:+,0.0581793767674888,,0.0581793597273722,0.0581787166949158,,,0.0581791692623522,0.0581789143777868
1:89183643:-,-0.0319975912817973,-0.0320023987112636,-0.0319991968076358,-0.0319995289831566,-0.0320002679455607,-0.0319985833533243,-0.0319999048655917,-0.0319993614293267
1:89183695:-,0.0706369039230212,0.0706368735455423,0.0706367758412719,0.0706366990436512,0.0706378646598565,0.0706368907666067,0.0706364275987457,0.0706367327035006
20:36892573:-,0.0724905279702089,0.0724911722439562,0.0724908485388569,0.0724975284082495,0.0724936981624131,0.0724904435810008,0.072490027606785,0.0724904238929773
20:37519169:-,0.0441222711613126,0.0441215898496968,0.0441224794480746,0.0441198411712266,0.044121296367084,,,
20:45079067:+,0.0202783316452498,0.0202787126754443,0.0202781073023425,0.0202778960046525,0.0202777835430691,0.0202777703751383,0.0202781972581387,0.0202782653607565
20:45079200:+,,,0.0428885845965355,,0.0428891839701906,0.0428882081877163,0.0428889261589194,0.0428887969330174
21:33264782:+,,,0.1194873998585638,0.1194869403416318,0.1194869608455929,,0.1194864134616117,0.1194868892854392
22:17110376:+,-0.0138498249428589,,,-0.0138488586356974,,-0.0138489378793735,,-0.0138482124128801
22:17113458:+,0.0573822393236643,,0.0573829474422217,,,,0.0573817348303003,
22:24573660:+,,,,,,0.1276333036273833,,0.1276323370506252
22:39018766:+,0.0007098182634384,0.0007080244812437,0.0007052962158193,0.0007094339383974,0.0007097146848163,0.0007072686510565,0.0007087148926899,0.0007095893837189
22:39018906:+,0.0021553847380734,0.0021557792976543,0.0021546331921879,0.0021544300075618,0.0021549346751253,0.0021558092723688,0.0021555409803034,0.0021560752521337
22:39019866:+,0.0472853770549491,0.0472867541484376,0.0472870306642522,0.0472837654683217,0.0472866513764425,0.0472850528409141,0.0472854199626542,0.0472864150052107
22:39020075:+,0.0551421108689084,0.0551419428660554,0.0551382672877213,0.0551425361462046,0.0551405832065688,0.0551410443414401,0.0551413890326656,0.0551413375297887
22:39032721:+,-0.0243035775958689,-0.0243037387569722,-0.0243036085205512,,,,,-0.0243034447565252
2:201164009:+,,0.0226524679473829,,,,,,
2:201164143:+,0.0999792439423194,0.0999810940911346,0.0999811113445647,0.0999801563885603,,,0.0999797026739756,
2:201219194:+,0.0806464540724105,0.0806467275429587,0.0806471012621268,0.0806469550368404,0.0806473489787606,,0.0806467275429587,
2:201286638:+,-0.0166717399406152,-0.0166734978590493,-0.0166734136785558,,-0.0166734579031965,-0.0166721279152901,-0.0166727061124158,-0.0166722312263552
2:201287382:+,0.0202602058022383,0.0202604962966459,0.020258944782648,0.020259792460847,,0.0202593481051071,0.0202598420152521,0.0202601377043464
3:10151790:+,0.0517707941431466,0.0517714997977913,0.051770862399633,,0.0517709466444453,0.0517702488909761,0.0517704436589057,0.0517695127712673
3:10152309:+,0.0372750185382972,0.0372749994442743,0.0372751443194811,0.0372755965499497,0.0372751127805662,0.0372751899555075,,0.0372744429076154
3:10152592:+,,,,,,,0.0807454802724744,
3:10152688:+,0.0967816746342067,,0.096781983795902,0.0967821785101353,0.0967823256855927,0.0967814086657774,0.0967820597962004,0.096781705494964
3:10152870:+,,0.0552201086146219,0.0552195752830624,,0.0552198036860651,0.0552197191604755,0.0552195230991903,
3:10152908:+,,,0.0361253589872275,0.0361249587728872,0.0361238463147266,,,
3:10153156:+,,,,,,0.0327705193728251,0.032770266192983,0.0327705193728251
3:10153205:+,,0.006687697502396,0.0066878659204479,0.0066871928484408,0.0066857673007386,,,0.0066870925093898
3:156541617:-,,0.0158630812341168,0.0158638227060354,0.0158633786964819,0.0158625282785913,,0.0158637726437453,0.0158630766191341
4:2839693:+,0.225040899875534,0.2250405965415133,0.225036453674424,0.2250384083863402,0.2250389783590913,0.2250404164762851,0.2250389783590913,0.2250385721079565
4:2839824:+,0.1140361087807128,0.1140390893269181,0.1140367875304441,0.1140372043548294,0.114038129911943,0.1140369689862419,0.1140372043548294,
6:42889292:+,0.1078991871742913,0.1079002845475533,0.107899318375177,0.1078992257662656,0.1078993369948454,0.107898781789781,0.1078993070534518,0.1078993217592784
7:17345193:+,0.0096585038042769,0.009658837316034,0.0096588044079405,0.0096585038042769,,0.0096568212439915,0.009658716523717,0.009658605838524
7:17345207:+,,,0.0151636671370441,0.0151633275091949,0.0151633732166187,0.0151626584113357,0.0151637382511312,0.0151629451690876
7:17345257:+,,0.0386484873666297,0.0386474410015419,0.0386465028808493,0.0386464828934861,0.038648061988486,0.0386473179139246,
7:44801919:+,0.0221120687610224,,0.0221124891284359,0.0221114438154971,,0.0221117833298789,0.0221120687610224,0.0221120156494698
7:44802499:+,0.097107110362673,0.1456101695436884,0.1046085781841273,0.076376319825816,0.0973304121090201,0.097107110362673,0.0968406734695365,0.0960478820228925
8:11842853:-,0.0307457532633877,0.0307432494845107,0.0307437520741689,0.0307446241719741,0.0307451420926542,0.0307442100748242,0.0307439810568673,0.0307436205688288
8:11842909:-,-0.0125001720913693,-0.0125019900468644,-0.0124987227613685,-0.0124987086148697,-0.0125015841932081,-0.0124993757929594,-0.0124998551958514,-0.01249987318176
8:11843166:-,0.0758079862491818,0.0758087252343844,0.0758071222038607,0.0758066740613859,0.0758081922654269,0.0758076006356099,0.0758074756210574,0.075806990735789
8:11843919:-,0.0014235976529126,,0.001424818111454,0.0014254641016036,0.0014260189928139,0.0014252433939212,0.0014258974166946,0.0014248158869739
8:11843931:-,-0.0233840021654158,-0.0233886783946321,-0.0233831035430581,-0.023382540580733,-0.0233825487989258,-0.0233828807305025,-0.0233837262880318,-0.0233836887917915
8:11843948:-,-0.014048518884499,-0.0140454170421846,-0.0140466329921248,-0.0140479636750231,-0.0140477079118589,-0.0140474384032141,-0.0140465523121602,-0.0140467537749932
8:11843999:-,0.0794586589826711,0.0794613490772109,0.0794593947149821,0.0794593947149821,0.0794594249279587,0.0794601890200123,0.0794590264932904,
8:30678633:-,0.0581679393299674,0.0581668139182263,0.0581673627364683,0.0581682261345633,0.0581677785160937,0.0581672716443768,0.0581672192618009,0.0581668656004773
8:38971825:+,,0.0666279047588919,0.0666268454827635,0.0666262660436443,0.0666258810265744,,0.0666268454827635,0.0666268959206745
8:38972234:+,,0.0737549823469595,0.0737547980204536,0.0737545310097027,0.0737546127216386,0.0737547912034089,,0.0737540905983785
8:38972255:+,,0.0054519873647405,0.0054506829583389,,,,0.0054520410029034,0.0054514650671592
9:134906167:-,0.0105950556920699,,0.0105953530471022,,,0.0105946289774507,,
X:77828119:-,-0.0102082984815109,-0.0102077013950094,,,-0.010208868800542,-0.0102081511067498,,
