site_id,SRR1740054,SRR1740055,SRR1740056,SRR1740057,SRR1740082,SRR1740083,SRR1740084,SRR1740085
20:45079067:+,0.2040816326530612,0.1709401709401709,0.2183098591549295,0.1949152542372881,0.2537313432835821,0.3137254901960784,0.273972602739726,0.108695652173913
20:45079200:+,0.1935483870967742,0.2083333333333333,0.2127659574468085,0.202127659574468,0.2352941176470588,0.1176470588235294,0.2241379310344827,0.2608695652173913
21:33264782:+,0.16,0.1333333333333333,0.2,0.1702127659574468,0.1212121212121212,,0.2941176470588235,0.2777777777777778
22:17110376:+,,0.0598290598290598,,,0.0588235294117647,0.0746268656716417,0.099601593625498,0.0621761658031088
22:17113458:+,0.0769230769230769,0.18,0.1639344262295081,0.2765957446808511,0.1458333333333333,,0.2,0.1951219512195122
2:201164009:+,,,,,,0.0573770491803278,0.0688073394495412,
2:201164143:+,0.1734104046242774,0.16,0.1606425702811245,0.1229946524064171,0.0822784810126582,0.056338028169014,0.0948905109489051,0.0714285714285714
2:201286638:+,0.3461538461538461,0.2242990654205607,0.272108843537415,0.2184873949579832,0.2809917355371901,0.25,0.2605042016806723,0.2323232323232323
2:201287382:+,0.2337662337662337,0.2987012987012987,0.2525252525252525,0.2727272727272727,0.3448275862068966,0.1956521739130435,0.1875,0.2195121951219512
3:10151790:+,,0.1578947368421052,,0.1428571428571428,0.1764705882352941,,0.1666666666666666,
3:10152309:+,,0.1578947368421052,0.3529411764705882,,,,,
3:10152688:+,,0.1904761904761904,0.2352941176470588,,,,,
3:10152870:+,,,,,,0.3636363636363636,,
3:10152908:+,0.2307692307692307,,,,,,,
3:10153156:+,0.1428571428571428,,,0.1333333333333333,0.1304347826086956,,0.15,
3:10153205:+,,,0.1666666666666666,,,,,
4:2839693:+,,0.1428571428571428,,,0.1470588235294117,,,
4:2839824:+,0.125,,,,0.1875,0.2142857142857142,0.2105263157894736,
8:30678633:-,0.108695652173913,0.2592592592592592,0.3225806451612903,0.2916666666666667,,,0.1666666666666666,0.3125
8:38971825:+,,0.1621621621621621,0.1463414634146341,0.21875,0.12,0.2105263157894736,0.1739130434782608,
8:38972234:+,,,0.1481481481481481,,,,,
8:38972255:+,0.2083333333333333,0.15625,0.2258064516129032,0.1333333333333333,0.2424242424242424,,0.1714285714285714,0.1071428571428571
